BusinessID,BusinessName,PrefectureID,BusinessType,PrefectureName,BusinessTypeEn
4000365,株式会社越谷菓子舗,11,製菓・製パン,埼玉県,Confectionery and bakery
4000366,株式会社度会ミート,24,畜産・食肉加工,三重県,Livestock and meat processing
4000367,有限会社大潟ミート,5,畜産・食肉加工,秋田県,Livestock and meat processing
4000368,有限会社大磯フーズ,14,食品加工,神奈川県,Food processing
4000369,有限会社陸前高田水産,3,水産・水産加工,岩手県,Fisheries and seafood processing
4000370,協同組合天城畜産,46,畜産・食肉加工,鹿児島県,Livestock and meat processing
4000371,有限会社高野本舗,30,調味料製造,和歌山県,Seasoning manufacturing
4000372,有限会社長野原食品,10,食品加工,群馬県,Food processing
4000373,株式会社中之条ミート,10,畜産・食肉加工,群馬県,Livestock and meat processing
4000374,株式会社南丹工芸,26,伝統工芸,京都府,Traditional crafts
4000375,有限会社長岡京本舗,26,伝統工芸,京都府,Traditional crafts
4000376,農事組合法人平川農園,2,農産・青果,青森県,Agriculture and produce
4000377,有限会社竜王牧場,25,畜産・食肉加工,滋賀県,Livestock and meat processing
4000378,有限会社筑後製菓,40,製菓・製パン,福岡県,Confectionery and bakery
4000379,有限会社三郷珈琲,11,製茶・焙煎,埼玉県,Tea processing and roasting
4000380,農事組合法人丹波山ワイナリー,19,醸造,山梨県,Brewing
4000381,株式会社京都製菓,26,製菓・製パン,京都府,Confectionery and bakery
4000382,株式会社善通寺ミート,37,畜産・食肉加工,香川県,Livestock and meat processing
4000383,株式会社陸前高田漁業,3,水産・水産加工,岩手県,Fisheries and seafood processing
4000384,有限会社江府牧場,31,畜産・食肉加工,鳥取県,Livestock and meat processing
4000385,合同会社仙台漁業,4,水産・水産加工,宮城県,Fisheries and seafood processing
4000386,株式会社宇多津麺業,37,製麺,香川県,Noodle manufacturing
4000387,有限会社井手製陶,26,窯業・陶磁器,京都府,Ceramics
4000388,協同組合穴水工房,17,伝統工芸,石川県,Traditional crafts
4000389,有限会社美里醸造,4,調味料製造,宮城県,Seasoning manufacturing
4000390,株式会社葛城織物,29,繊維・アパレル,奈良県,Textiles and apparel
4000391,株式会社白馬ブルワリー,20,醸造,長野県,Brewing
4000392,農事組合法人出雲崎水産,15,水産・水産加工,新潟県,Fisheries and seafood processing
4000393,株式会社田原繊維,23,繊維・アパレル,愛知県,Textiles and apparel
4000394,株式会社新宮ミート,40,畜産・食肉加工,福岡県,Livestock and meat processing
4000395,株式会社上田ドリンク,20,飲料製造,長野県,Beverage manufacturing
4000396,株式会社浦添米穀,47,米穀・製粉,沖縄県,Rice and milling
4000397,株式会社まんのう木工,37,木工・家具,香川県,Woodwork and furniture
4000398,有限会社箕輪ファーム,20,農産・青果,長野県,Agriculture and produce
4000399,株式会社川北酒造,17,酒造,石川県,Sake and spirits brewing
4000400,株式会社丸森ミート,4,畜産・食肉加工,宮城県,Livestock and meat processing
4000401,有限会社山辺果樹園,6,果樹・青果,山形県,Orchard and produce
4000402,有限会社福山水産,34,水産・水産加工,広島県,Fisheries and seafood processing
4000403,有限会社九重畜産,44,畜産・食肉加工,大分県,Livestock and meat processing
4000404,有限会社流山ファーム,12,農産・青果,千葉県,Agriculture and produce
4000405,株式会社三郷ベーカリー,11,製菓・製パン,埼玉県,Confectionery and bakery
4000406,有限会社美郷牧場,45,畜産・食肉加工,宮崎県,Livestock and meat processing
4000407,株式会社鹿島窯,41,窯業・陶磁器,佐賀県,Ceramics
4000408,株式会社与論畜産,46,畜産・食肉加工,鹿児島県,Livestock and meat processing
4000409,株式会社北広島商店,34,食品加工,広島県,Food processing
4000410,合同会社阿久根酒造,46,酒造,鹿児島県,Sake and spirits brewing
4000411,合同会社天理テキスタイル,29,繊維・アパレル,奈良県,Textiles and apparel
4000412,合同会社入間デイリー,11,酪農・乳製品,埼玉県,Dairy farming
4000413,株式会社唐津コスメ,41,化粧品製造,佐賀県,Cosmetics manufacturing
4000414,株式会社御宿青果,12,農産・青果,千葉県,Agriculture and produce
4000415,有限会社柳井海産,35,水産・水産加工,山口県,Fisheries and seafood processing
4000416,株式会社広島フーズ,34,食品加工,広島県,Food processing
4000417,株式会社つがる漁業,2,水産・水産加工,青森県,Fisheries and seafood processing
4000418,協同組合かほく窯,17,窯業・陶磁器,石川県,Ceramics
4000419,株式会社瀬戸内ミート,46,畜産・食肉加工,鹿児島県,Livestock and meat processing
4000420,農事組合法人越谷珈琲,11,製茶・焙煎,埼玉県,Tea processing and roasting
4000421,株式会社池田製陶,18,窯業・陶磁器,福井県,Ceramics
4000422,株式会社江津酒造場,32,酒造,島根県,Sake and spirits brewing
4000423,合同会社本山本舗,39,調味料製造,高知県,Seasoning manufacturing
4000424,株式会社大磯フーズ,14,食品加工,神奈川県,Food processing
4000425,農事組合法人三笠本舗,1,調味料製造,北海道,Seasoning manufacturing
4000426,株式会社米原酒造場,25,酒造,滋賀県,Sake and spirits brewing
4000427,農事組合法人安来水産,32,水産・水産加工,島根県,Fisheries and seafood processing
4000428,株式会社八頭酒造場,31,酒造,鳥取県,Sake and spirits brewing
4000429,有限会社周南米穀,35,米穀・製粉,山口県,Rice and milling
4000430,有限会社糸田ミート,40,畜産・食肉加工,福岡県,Livestock and meat processing
4000431,株式会社上板農園,36,農産・青果,徳島県,Agriculture and produce
4000432,株式会社伊方フルーツ,38,果樹・青果,愛媛県,Orchard and produce
4000433,有限会社越前陶苑,18,窯業・陶磁器,福井県,Ceramics
4000434,有限会社波佐見園芸,42,園芸・造園,長崎県,Horticulture and landscaping
4000435,株式会社富山醸造,16,酒造,富山県,Sake and spirits brewing
4000436,有限会社長岡製麺,15,製麺,新潟県,Noodle manufacturing
4000437,農事組合法人御殿場製茶,22,製茶・焙煎,静岡県,Tea processing and roasting
4000438,株式会社多摩ツーリズム,13,観光・体験,東京都,Tourism and experiences
4000439,合同会社三島フルーツ,7,果樹・青果,福島県,Orchard and produce
4000440,有限会社倉吉牧場,31,畜産・食肉加工,鳥取県,Livestock and meat processing
4000441,株式会社那珂川フルーツ,9,果樹・青果,栃木県,Orchard and produce
4000442,株式会社鮭川畜産,6,畜産・食肉加工,山形県,Livestock and meat processing
4000443,株式会社丸亀果樹園,37,果樹・青果,香川県,Orchard and produce
4000444,株式会社座間ベーカリー,14,製菓・製パン,神奈川県,Confectionery and bakery
4000445,株式会社下條フルーツ,20,果樹・青果,長野県,Orchard and produce
4000446,株式会社加西牧場,28,畜産・食肉加工,兵庫県,Livestock and meat processing
4000447,有限会社金武酒造場,47,酒造,沖縄県,Sake and spirits brewing
4000448,有限会社倉吉精米,31,米穀・製粉,鳥取県,Rice and milling
4000449,有限会社穴水酒造,17,酒造,石川県,Sake and spirits brewing
4000450,株式会社美波アウトドア,36,スポーツ用品,徳島県,Sporting goods
4000451,株式会社錦畜産,43,畜産・食肉加工,熊本県,Livestock and meat processing
4000452,株式会社川島製茶,11,製茶・焙煎,埼玉県,Tea processing and roasting
4000453,株式会社小豆島ライス,37,米穀・製粉,香川県,Rice and milling
4000454,有限会社日高川製陶,30,窯業・陶磁器,和歌山県,Ceramics
4000455,農事組合法人久米南テキスタイル,33,繊維・アパレル,岡山県,Textiles and apparel
4000456,株式会社大田海産,32,水産・水産加工,島根県,Fisheries and seafood processing
4000457,合同会社芳賀農園,9,果樹・青果,栃木県,Orchard and produce
4000458,株式会社野々酒造場,17,酒造,石川県,Sake and spirits brewing
4000459,株式会社草加茶園,11,製茶・焙煎,埼玉県,Tea processing and roasting
4000460,株式会社飯綱ブルワリー,20,醸造,長野県,Brewing
4000461,株式会社宇美海産,40,水産・水産加工,福岡県,Fisheries and seafood processing
4000462,合同会社玉ファーム,10,農産・青果,群馬県,Agriculture and produce
4000463,株式会社神戸ベーカリー,28,製菓・製パン,兵庫県,Confectionery and bakery
4000464,合同会社度会水産,24,水産・水産加工,三重県,Fisheries and seafood processing
4000465,合同会社新宮フルーツ,30,果樹・青果,和歌山県,Orchard and produce
4000466,有限会社東洋水産,39,水産・水産加工,高知県,Fisheries and seafood processing
4000467,有限会社天塩ミート,1,畜産・食肉加工,北海道,Livestock and meat processing
4000468,有限会社太田本舗,10,調味料製造,群馬県,Seasoning manufacturing
4000469,有限会社芸西酒造場,39,酒造,高知県,Sake and spirits brewing
4000470,有限会社阿蘇農園,43,果樹・青果,熊本県,Orchard and produce
4000471,株式会社藍住果樹園,36,果樹・青果,徳島県,Orchard and produce
4000472,有限会社柏崎精米,15,米穀・製粉,新潟県,Rice and milling
4000473,協同組合長岡製麺,15,製麺,新潟県,Noodle manufacturing
4000474,協同組合板柳本舗,2,伝統工芸,青森県,Traditional crafts
4000475,株式会社鳴門麺業,36,製麺,徳島県,Noodle manufacturing
4000476,有限会社豊郷ライス,25,米穀・製粉,滋賀県,Rice and milling
4000477,有限会社多良木農園,43,果樹・青果,熊本県,Orchard and produce
4000478,株式会社内子グリーン,38,園芸・造園,愛媛県,Horticulture and landscaping
4000479,株式会社備前商会,33,生活用品,岡山県,Household goods
4000480,有限会社みなべドリンク,30,飲料製造,和歌山県,Beverage manufacturing
4000481,有限会社吉賀酒造場,32,酒造,島根県,Sake and spirits brewing
4000482,合同会社田上ライス,15,米穀・製粉,新潟県,Rice and milling
4000483,株式会社鹿島水産,41,水産・水産加工,佐賀県,Fisheries and seafood processing
4000484,株式会社東成瀬麺業,5,製麺,秋田県,Noodle manufacturing
4000485,合同会社箕面農園,27,果樹・青果,大阪府,Orchard and produce
4000486,有限会社大東商会,27,生活用品,大阪府,Household goods
4000487,農事組合法人粟島浦畜産,15,畜産・食肉加工,新潟県,Livestock and meat processing
4000488,株式会社度会牧場,24,畜産・食肉加工,三重県,Livestock and meat processing
4000489,農事組合法人防府酒造,35,酒造,山口県,Sake and spirits brewing
4000490,有限会社幸手米穀,11,米穀・製粉,埼玉県,Rice and milling
4000491,農事組合法人高萩フーズ,8,食品加工,茨城県,Food processing
4000492,株式会社東郷製菓,23,製菓・製パン,愛知県,Confectionery and bakery
4000493,農事組合法人井原製陶,33,窯業・陶磁器,岡山県,Ceramics
4000494,株式会社坂陶苑,34,窯業・陶磁器,広島県,Ceramics
4000495,株式会社延岡酒造,45,酒造,宮崎県,Sake and spirits brewing
4000496,株式会社君津畜産,12,畜産・食肉加工,千葉県,Livestock and meat processing
4000497,株式会社豊根園芸,23,園芸・造園,愛知県,Horticulture and landscaping
4000498,株式会社川越ミート,24,畜産・食肉加工,三重県,Livestock and meat processing
4000499,株式会社京田辺茶園,26,製茶・焙煎,京都府,Tea processing and roasting
4000500,株式会社守口ベーカリー,27,製菓・製パン,大阪府,Confectionery and bakery
4000501,有限会社上士幌畜産,1,畜産・食肉加工,北海道,Livestock and meat processing
4000502,協同組合土庄農園,37,農産・青果,香川県,Agriculture and produce
4000503,農事組合法人弘前農園,2,果樹・青果,青森県,Orchard and produce
4000504,農事組合法人熊谷ミート,11,畜産・食肉加工,埼玉県,Livestock and meat processing
4000505,有限会社大島ツーリズム,13,観光・体験,東京都,Tourism and experiences
4000506,合同会社嬉野米穀,41,米穀・製粉,佐賀県,Rice and milling
4000507,株式会社石井酒造,36,酒造,徳島県,Sake and spirits brewing
4000508,農事組合法人木城生活用品,45,生活用品,宮崎県,Household goods
4000509,株式会社安田農園,39,農産・青果,高知県,Agriculture and produce
4000510,協同組合那賀製麺,36,製麺,徳島県,Noodle manufacturing
4000511,有限会社大川海産,40,水産・水産加工,福岡県,Fisheries and seafood processing
4000512,株式会社菊陽青果,43,農産・青果,熊本県,Agriculture and produce
4000513,株式会社上山醸造,6,酒造,山形県,Sake and spirits brewing
4000514,協同組合赤穂水産,28,水産・水産加工,兵庫県,Fisheries and seafood processing
4000515,有限会社葛巻スポーツ,3,スポーツ用品,岩手県,Sporting goods
