GiftID,GiftName,CategoryID,MunicipalityID,Notes,GiftNameEn
3000219,北海道産 あじ開き 10枚,2,014656,魚介類・海産物 / 10枚,"Seafood from Hokkaido, 10枚"
3000220,府中市 タオル 詰め合わせ 10枚,23,132063,日用品・雑貨 / 10枚,"Household goods from Tokyo, 10枚"
3000221,宝達志水町産 あじ開き 10枚,2,173860,魚介類・海産物 / 10枚,"Seafood from Ishikawa, 10枚"
3000222,阿賀野市産 特別純米酒 720ml×2本,10,152234,日本酒 / 720ml×2本,"Sake from Niigata, 720ml×2本"
3000223,桶川市産 冷凍餃子 50個,8,112313,惣菜・加工品 / 50個,"Prepared and processed foods from Saitama, 50個"
3000224,宮崎県産 黒毛和牛 サーロインステーキ 200g×2枚,1,454028,肉・肉加工品 / 200g×2枚,"Meat and meat products from Miyazaki, 200g×2枚"
3000225,館山市産 銘柄鶏 もも肉 2kg,1,122050,肉・肉加工品 / 2kg,"Meat and meat products from Chiba, 2kg"
3000226,酒田市産 ドリップコーヒー 100袋,14,062049,茶・コーヒー / 100袋,"Tea and coffee from Yamagata, 100袋"
3000227,滋賀県 漆器 伝統工芸 1客,18,252140,工芸品・民芸品 / 1客,"Crafts and folk art from Shiga, 1客"
3000228,鉾田市産 乾燥しいたけ 500g,5,082341,野菜・きのこ / 500g,"Vegetables and mushrooms from Ibaraki, 500g"
3000229,小城市 ガラス酒器 1式,19,412082,陶磁器・ガラス / 1式,"Ceramics and glassware from Saga, 1式"
3000230,府中市 果物狩り 体験チケット 2名,28,132063,体験・チケット / 2名,"Experiences and tickets from Tokyo, 2名"
3000231,香川県産 さくらんぼ 佐藤錦 1kg,4,372064,果物 / 1kg,"Fruit from Kagawa, 1kg"
3000232,茨城県産 食パン 詰め合わせ 3斤,3,085464,米・パン / 3斤,"Rice and bread from Ibaraki, 3斤"
3000233,うきは市産 ベーコン・ソーセージセット 1.2kg,1,402257,肉・肉加工品 / 1.2kg,"Meat and meat products from Fukuoka, 1.2kg"
3000234,群馬県産 アスパラガス 2kg,5,105236,野菜・きのこ / 2kg,"Vegetables and mushrooms from Gunma, 2kg"
3000235,青森県産 銘柄鶏 もも肉 2kg,1,024457,肉・肉加工品 / 2kg,"Meat and meat products from Aomori, 2kg"
3000236,筑前町 木製パズル 1点,25,404471,文具・玩具 / 1点,"Stationery and toys from Fukuoka, 1点"
3000237,岩手県産 明太子 切子 500g,2,034851,魚介類・海産物 / 500g,"Seafood from Iwate, 500g"
3000238,茨城県産 ひとめぼれ 無洗米 10kg,3,082210,米・パン / 10kg,"Rice and bread from Ibaraki, 10kg"
3000239,和歌山県産 冷凍スムージー 12本,15,302091,飲料・ジュース / 12本,"Beverages and juice from Wakayama, 12本"
3000240,福岡県産 ジェラート 詰め合わせ 12個,9,405221,菓子・スイーツ / 12個,"Confectionery and sweets from Fukuoka, 12個"
3000241,五霞町産 銘柄鶏 もも肉 3kg,1,085421,肉・肉加工品 / 3kg,"Meat and meat products from Ibaraki, 3kg"
3000242,志賀町産 あじ開き 10枚,2,173843,魚介類・海産物 / 10枚,"Seafood from Ishikawa, 10枚"
3000243,ふじみ野市産 レトルトカレー 詰め合わせ 10食,8,112453,惣菜・加工品 / 10食,"Prepared and processed foods from Saitama, 10食"
3000244,静岡県産 メロン 秀品 2玉,4,223425,果物 / 2玉,"Fruit from Shizuoka, 2玉"
3000245,和歌山県 タオル 詰め合わせ 10枚,23,303437,日用品・雑貨 / 10枚,"Household goods from Wakayama, 10枚"
3000246,神奈川県 包丁研ぎ器 1個,23,142085,日用品・雑貨 / 1個,"Household goods from Kanagawa, 1個"
3000247,長生村産 生うに 100g,2,124231,魚介類・海産物 / 100g,"Seafood from Chiba, 100g"
3000248,東北町産 生うに 200g,2,024082,魚介類・海産物 / 200g,"Seafood from Aomori, 200g"
3000249,"大分県 宿泊利用券 30,000円分",27,442135,"旅行券・宿泊券 / 30,000円分","Travel and accommodation vouchers from Oita, 30,000円分"
3000250,都留市産 あまおういちご 1080g,4,192040,果物 / 1080g,"Fruit from Yamanashi, 1080g"
3000251,熊本県産 白桃 2kg,4,434281,果物 / 2kg,"Fruit from Kumamoto, 2kg"
3000252,宮城県産 米粉パン セット 12個,3,042030,米・パン / 12個,"Rice and bread from Miyagi, 12個"
3000253,沖縄県産 完熟マンゴー 2kg,4,472123,果物 / 2kg,"Fruit from Okinawa, 2kg"
3000254,北海道産 アイスクリーム 詰め合わせ 12個,6,012262,卵・乳製品 / 12個,"Eggs and dairy from Hokkaido, 12個"
3000255,新潟県産 生ラーメン セット 16食,7,152102,麺類 / 16食,"Noodles from Niigata, 16食"
3000256,那覇市 温泉旅館 ペア宿泊券 1泊2食付,27,472018,旅行券・宿泊券 / 1泊2食付,"Travel and accommodation vouchers from Okinawa, 1泊2食付"
3000257,愛知県産 レトルトカレー 詰め合わせ 10食,8,234460,惣菜・加工品 / 10食,"Prepared and processed foods from Aichi, 10食"
3000258,千早赤阪村産 味付からあげ 2kg,8,273830,惣菜・加工品 / 2kg,"Prepared and processed foods from Osaka, 2kg"
3000259,北海道産 発酵バター 200g×3個,6,014834,卵・乳製品 / 200g×3個,"Eggs and dairy from Hokkaido, 200g×3個"
3000260,東京都産 プリン 詰め合わせ 12個,9,133825,菓子・スイーツ / 12個,"Confectionery and sweets from Tokyo, 12個"
3000261,徳島県産 とうもろこし 20本,5,362069,野菜・きのこ / 20本,"Vegetables and mushrooms from Tokushima, 20本"
3000262,甲良町産 食パン 詰め合わせ 3斤,3,254428,米・パン / 3斤,"Rice and bread from Shiga, 3斤"
3000263,岐阜県 陶器 マグカップ 2個,19,212130,陶磁器・ガラス / 2個,"Ceramics and glassware from Gifu, 2個"
3000264,宮城県産 コシヒカリ 精米 10kg,3,042129,米・パン / 10kg,"Rice and bread from Miyagi, 10kg"
3000265,岡山県産 シャインマスカット 4房,4,332160,果物 / 4房,"Fruit from Okayama, 4房"
3000266,紀北町産 チーズケーキ 2台,9,245437,菓子・スイーツ / 2台,"Confectionery and sweets from Mie, 2台"
3000267,島根県産 季節限定 生酒 720ml×2本,10,322075,日本酒 / 720ml×2本,"Sake from Shimane, 720ml×2本"
3000268,宮城県産 黒毛和牛 切り落とし 1kg,1,045811,肉・肉加工品 / 1kg,"Meat and meat products from Miyagi, 1kg"
3000269,南陽市産 スモーク鴨ロース 600g,1,062138,肉・肉加工品 / 600g,"Meat and meat products from Yamagata, 600g"
3000270,岩手町産 国産小麦パスタ 10袋,7,033031,麺類 / 10袋,"Noodles from Iwate, 10袋"
3000271,京都府 陶器 マグカップ 2個,19,262072,陶磁器・ガラス / 2個,"Ceramics and glassware from Kyoto, 2個"
3000272,長崎県産 味付ジンギスカン 1kg,1,422070,肉・肉加工品 / 1kg,"Meat and meat products from Nagasaki, 1kg"
3000273,鹿児島県産 紅はるか さつまいも 5kg,5,465259,野菜・きのこ / 5kg,"Vegetables and mushrooms from Kagoshima, 5kg"
3000274,北海道産 どら焼き 詰め合わせ 12個,9,014303,菓子・スイーツ / 12個,"Confectionery and sweets from Hokkaido, 12個"
3000275,日出町 果物 定期便 隔月×6回,17,443417,定期便 / 隔月×6回,"Subscription deliveries from Oita, 隔月×6回"
3000276,洋野町 釣具セット 1式,26,035076,スポーツ・アウトドア / 1式,"Sports and outdoor from Iwate, 1式"
3000277,千葉県産 黒毛和牛 切り落とし 500g,1,122157,肉・肉加工品 / 500g,"Meat and meat products from Chiba, 500g"
3000278,新発田市 包丁研ぎ器 1個,23,152064,日用品・雑貨 / 1個,"Household goods from Niigata, 1個"
3000279,兵庫県産 ベーコン・ソーセージセット 1.8kg,1,282146,肉・肉加工品 / 1.8kg,"Meat and meat products from Hyogo, 1.8kg"
3000280,新郷村産 和牛 焼肉セット 600g,1,024503,肉・肉加工品 / 600g,"Meat and meat products from Aomori, 600g"
3000281,福島県産 ゆめぴりか 精米 10kg,3,074462,米・パン / 10kg,"Rice and bread from Fukushima, 10kg"
3000282,愛媛県産 うなぎ蒲焼 2尾,2,382019,魚介類・海産物 / 2尾,"Seafood from Ehime, 2尾"
3000283,高知県産 本格芋焼酎 900ml×2本,11,393070,焼酎・泡盛 / 900ml×2本,"Shochu and awamori from Kochi, 900ml×2本"
3000284,茨城県 国産ペットフード 2kg,30,082287,ペット用品 / 2kg,"Pet supplies from Ibaraki, 2kg"
3000285,岐阜県 木製カッティングボード 2枚,20,212105,木工品・家具 / 2枚,"Woodwork and furniture from Gifu, 2枚"
3000286,岐阜県 木製カッティングボード 1枚,20,212148,木工品・家具 / 1枚,"Woodwork and furniture from Gifu, 1枚"
3000287,島根県産 特別純米酒 1.8L,10,322024,日本酒 / 1.8L,"Sake from Shimane, 1.8L"
3000288,大阪府 果物狩り 体験チケット 2名,28,272248,体験・チケット / 2名,"Experiences and tickets from Osaka, 2名"
3000289,砥部町 靴下 詰め合わせ 10足,21,384020,繊維・衣類 / 10足,"Textiles and apparel from Ehime, 10足"
3000290,北海道産 スモーク鴨ロース 600g,1,012165,肉・肉加工品 / 600g,"Meat and meat products from Hokkaido, 600g"
3000291,長野県産 半生讃岐うどん 12食,7,202053,麺類 / 12食,"Noodles from Nagano, 12食"
3000292,宮崎県産 米焼酎 飲み比べ 720ml×3本,11,454036,焼酎・泡盛 / 720ml×3本,"Shochu and awamori from Miyazaki, 720ml×3本"
3000293,京都府 タオル 詰め合わせ 10枚,23,262064,日用品・雑貨 / 10枚,"Household goods from Kyoto, 10枚"
3000294,宮城県産 つや姫 精米 10kg,3,043419,米・パン / 10kg,"Rice and bread from Miyagi, 10kg"
3000295,長野県産 煎茶 詰め合わせ 100g×3袋,14,203840,茶・コーヒー / 100g×3袋,"Tea and coffee from Nagano, 100g×3袋"
3000296,福島県産 純米吟醸 飲み比べ 720ml×3本,10,075612,日本酒 / 720ml×3本,"Sake from Fukushima, 720ml×3本"
3000297,福井県産 ボイル毛がに 2尾,2,182095,魚介類・海産物 / 2尾,"Seafood from Fukui, 2尾"
3000298,大阪府産 自家焙煎コーヒー豆 200g×5袋,14,272311,茶・コーヒー / 200g×5袋,"Tea and coffee from Osaka, 200g×5袋"
3000299,青森県産 漬物 詰め合わせ 10種,8,023434,惣菜・加工品 / 10種,"Prepared and processed foods from Aomori, 10種"
3000300,帯広市産 生乳100%牛乳 1L×6本,6,012076,卵・乳製品 / 1L×6本,"Eggs and dairy from Hokkaido, 1L×6本"
3000301,岐阜県 無垢材スツール 1脚,20,215031,木工品・家具 / 1脚,"Woodwork and furniture from Gifu, 1脚"
3000302,徳島県 木製パズル 1点,25,363219,文具・玩具 / 1点,"Stationery and toys from Tokushima, 1点"
3000303,長野県産 とうもろこし 20本,5,204501,野菜・きのこ / 20本,"Vegetables and mushrooms from Nagano, 20本"
3000304,徳島県産 さくらんぼ 佐藤錦 500g,4,362042,果物 / 500g,"Fruit from Tokushima, 500g"
3000305,青森県産 さくらんぼ 佐藤錦 500g,4,022055,果物 / 500g,"Fruit from Aomori, 500g"
3000306,和光市産 つや姫 精米 10kg,3,112291,米・パン / 10kg,"Rice and bread from Saitama, 10kg"
3000307,沖縄県産 サンふじりんご 5kg,4,473294,果物 / 5kg,"Fruit from Okinawa, 5kg"
3000308,富山県 磁器 湯呑 2客,19,162086,陶磁器・ガラス / 2客,"Ceramics and glassware from Toyama, 2客"
3000309,福岡県産 ベーコン・ソーセージセット 1.8kg,1,402192,肉・肉加工品 / 1.8kg,"Meat and meat products from Fukuoka, 1.8kg"
3000310,熊本県産 味付ジンギスカン 1kg,1,432164,肉・肉加工品 / 1kg,"Meat and meat products from Kumamoto, 1kg"
3000311,北海道産 ハンバーグ 詰め合わせ 15個,1,012033,肉・肉加工品 / 15個,"Meat and meat products from Hokkaido, 15個"
3000312,愛知県産 だしパック 60袋,16,232092,調味料・油 / 60袋,"Seasonings and oils from Aichi, 60袋"
3000313,埼玉県産 バウムクーヘン 4個,9,112151,菓子・スイーツ / 4個,"Confectionery and sweets from Saitama, 4個"
3000314,滋賀県産 コシヒカリ 精米 20kg,3,252123,米・パン / 20kg,"Rice and bread from Shiga, 20kg"
3000315,福島県産 純米吟醸 飲み比べ 720ml×3本,10,072125,日本酒 / 720ml×3本,"Sake from Fukushima, 720ml×3本"
3000316,青森県産 厚切り牛タン 900g,1,024261,肉・肉加工品 / 900g,"Meat and meat products from Aomori, 900g"
3000317,北海道産 紅はるか さつまいも 5kg,5,016489,野菜・きのこ / 5kg,"Vegetables and mushrooms from Hokkaido, 5kg"
3000318,秋田県産 黒毛和牛 サーロインステーキ 400g,1,052043,肉・肉加工品 / 400g,"Meat and meat products from Akita, 400g"
3000319,田原本町産 国産紅茶 50g×4袋,14,293636,茶・コーヒー / 50g×4袋,"Tea and coffee from Nara, 50g×4袋"
3000320,山形県 包丁研ぎ器 1個,23,062073,日用品・雑貨 / 1個,"Household goods from Yamagata, 1個"
3000321,越前町 クルーズ 乗船券 2名,28,184233,体験・チケット / 2名,"Experiences and tickets from Fukui, 2名"
3000322,高石市 タオル 詰め合わせ 10枚,23,272256,日用品・雑貨 / 10枚,"Household goods from Osaka, 10枚"
3000323,福島県産 プリン 詰め合わせ 12個,9,072036,菓子・スイーツ / 12個,"Confectionery and sweets from Fukushima, 12個"
3000324,四万十町産 サーモン 刺身用 1kg,2,394122,魚介類・海産物 / 1kg,"Seafood from Kochi, 1kg"
3000325,長野県産 白桃 2kg,4,204528,果物 / 2kg,"Fruit from Nagano, 2kg"
3000326,北海道産 和菓子 詰め合わせ 20個,9,012297,菓子・スイーツ / 20個,"Confectionery and sweets from Hokkaido, 20個"
3000327,青森県産 サーモン 刺身用 600g,2,024465,魚介類・海産物 / 600g,"Seafood from Aomori, 600g"
3000328,行橋市産 和菓子 詰め合わせ 12個,9,402133,菓子・スイーツ / 12個,"Confectionery and sweets from Fukuoka, 12個"
3000329,羽生市産 ジェラート 詰め合わせ 12個,9,112160,菓子・スイーツ / 12個,"Confectionery and sweets from Saitama, 12個"
3000330,三重県 竹細工かご 1点,18,242161,工芸品・民芸品 / 1点,"Crafts and folk art from Mie, 1点"
3000331,門川町産 長期貯蔵 麦焼酎 1.8L,11,454214,焼酎・泡盛 / 1.8L,"Shochu and awamori from Miyazaki, 1.8L"
3000332,鶴岡市産 和牛 焼肉セット 1kg,1,062031,肉・肉加工品 / 1kg,"Meat and meat products from Yamagata, 1kg"
3000333,愛媛県 靴下 詰め合わせ 10足,21,382159,繊維・衣類 / 10足,"Textiles and apparel from Ehime, 10足"
3000334,九度山町産 あじ開き 20枚,2,303437,魚介類・海産物 / 20枚,"Seafood from Wakayama, 20枚"
3000335,奈良県 靴下 詰め合わせ 10足,21,292095,繊維・衣類 / 10足,"Textiles and apparel from Nara, 10足"
3000336,岡山県産 さくらんぼ 佐藤錦 1kg,4,336068,果物 / 1kg,"Fruit from Okayama, 1kg"
3000337,"沖縄県 観光施設 利用券 10,000円分",27,473014,"旅行券・宿泊券 / 10,000円分","Travel and accommodation vouchers from Okinawa, 10,000円分"
3000338,宮崎県産 漬物 詰め合わせ 6種,8,452092,惣菜・加工品 / 6種,"Prepared and processed foods from Miyazaki, 6種"
3000339,千葉県産 味付ジンギスカン 1kg,1,122165,肉・肉加工品 / 1kg,"Meat and meat products from Chiba, 1kg"
3000340,岡山県 綿100% 寝具カバー 1式,21,332119,繊維・衣類 / 1式,"Textiles and apparel from Okayama, 1式"
3000341,熱海市産 サンふじりんご 10kg,4,222054,果物 / 10kg,"Fruit from Shizuoka, 10kg"
3000342,豊丘村産 男爵じゃがいも 10kg,5,204161,野菜・きのこ / 10kg,"Vegetables and mushrooms from Nagano, 10kg"
3000343,神奈川県 釣具セット 1式,26,142182,スポーツ・アウトドア / 1式,"Sports and outdoor from Kanagawa, 1式"
3000344,東松島市産 佃煮 詰め合わせ 5種,8,042145,惣菜・加工品 / 5種,"Prepared and processed foods from Miyagi, 5種"
3000345,佐渡市産 純米吟醸 飲み比べ 720ml×3本,10,152242,日本酒 / 720ml×3本,"Sake from Niigata, 720ml×3本"
3000346,高知県産 のどぐろ 干物 5枚,2,392111,魚介類・海産物 / 5枚,"Seafood from Kochi, 5枚"
3000347,岡山県 ノート 詰め合わせ 10冊,25,332054,文具・玩具 / 10冊,"Stationery and toys from Okayama, 10冊"
3000348,岡山県産 食パン 詰め合わせ 3斤,3,332097,米・パン / 3斤,"Rice and bread from Okayama, 3斤"
3000349,富田林市産 佃煮 詰め合わせ 5種,8,272141,惣菜・加工品 / 5種,"Prepared and processed foods from Osaka, 5種"
3000350,島根県産 和牛 焼肉セット 1kg,1,322032,肉・肉加工品 / 1kg,"Meat and meat products from Shimane, 1kg"
3000351,中央区 包丁研ぎ器 1個,23,131024,日用品・雑貨 / 1個,"Household goods from Tokyo, 1個"
3000352,にかほ市産 純米大吟醸 720ml×2本,10,052141,日本酒 / 720ml×2本,"Sake from Akita, 720ml×2本"
3000353,千葉県 米 定期便 5kg×12回,17,122181,定期便 / 5kg×12回,"Subscription deliveries from Chiba, 5kg×12回"
3000354,愛知県産 レトルトカレー 詰め合わせ 16食,8,231002,惣菜・加工品 / 16食,"Prepared and processed foods from Aichi, 16食"
3000355,田原市 今治タオル セット 8枚,21,232319,繊維・衣類 / 8枚,"Textiles and apparel from Aichi, 8枚"
3000356,東京都 木製パズル 1点,25,132209,文具・玩具 / 1点,"Stationery and toys from Tokyo, 1点"
3000357,静岡県産 国産紅茶 50g×4袋,14,223069,茶・コーヒー / 50g×4袋,"Tea and coffee from Shizuoka, 50g×4袋"
3000358,草津町産 ベーコン・ソーセージセット 1.8kg,1,104264,肉・肉加工品 / 1.8kg,"Meat and meat products from Gunma, 1.8kg"
3000359,山口県産 冷凍餃子 100個,8,353051,惣菜・加工品 / 100個,"Prepared and processed foods from Yamaguchi, 100個"
3000360,東京都 国産材 積み木 1式,25,131059,文具・玩具 / 1式,"Stationery and toys from Tokyo, 1式"
3000361,棚倉町産 あまおういちご 1080g,4,074811,果物 / 1080g,"Fruit from Fukushima, 1080g"
