DonationID,DonorID,MunicipalityID,GiftID,DonationAmountYen,DonatedAt,PaymentMethod
5000352,2009328,012301,3005461,10000,2025-01-03T08:45:04Z,クレジットカード
5000353,2011641,192058,3000422,20000,2025-01-03T08:46:22Z,クレジットカード
5000354,2005126,162094,3005691,20000,2025-01-03T09:06:10Z,クレジットカード
5000355,2001862,262013,3002313,30000,2025-01-03T09:09:44Z,銀行振込
5000356,2003900,192091,3002918,60000,2025-01-03T09:29:22Z,コンビニ決済
5000357,2001226,363219,3000302,30000,2025-01-03T09:33:39Z,クレジットカード
5000358,2006139,202029,3002076,25000,2025-01-03T09:46:50Z,銀行振込
5000359,2009048,262111,3000507,15000,2025-01-03T09:52:49Z,クレジットカード
5000360,2006790,392065,3001973,5000,2025-01-03T10:05:25Z,クレジットカード
5000361,2011812,082261,3001047,15000,2025-01-03T10:21:00Z,クレジットカード
5000362,2007655,292028,3003914,10000,2025-01-03T10:31:43Z,クレジットカード
5000363,2000920,132101,3002327,25000,2025-01-03T11:01:38Z,電子決済
5000364,2006643,054631,3003123,12000,2025-01-03T11:16:26Z,クレジットカード
5000365,2003854,272248,3001287,20000,2025-01-03T11:46:01Z,クレジットカード
5000366,2003992,012084,3001038,25000,2025-01-03T11:53:43Z,クレジットカード
5000367,2011967,432059,3000582,8000,2025-01-03T12:22:51Z,クレジットカード
5000368,2002910,442119,3004848,8000,2025-01-03T12:30:12Z,コンビニ決済
5000369,2002618,372021,3001384,10000,2025-01-03T12:38:38Z,クレジットカード
5000370,2002658,342114,3000013,12000,2025-01-03T12:42:47Z,クレジットカード
5000371,2009372,092053,3005685,5000,2025-01-03T12:45:46Z,クレジットカード
5000372,2002355,222127,3000099,10000,2025-01-03T12:52:52Z,クレジットカード
5000373,2008357,012092,3004670,10000,2025-01-03T13:31:25Z,クレジットカード
5000374,2003673,132098,3002028,15000,2025-01-03T13:37:10Z,クレジットカード
5000375,2011005,454290,3001220,12000,2025-01-03T13:39:14Z,クレジットカード
5000376,2002326,281000,3003308,10000,2025-01-03T13:41:02Z,電子決済
5000377,2005814,252140,3001002,20000,2025-01-03T13:44:32Z,クレジットカード
5000378,2007889,102041,3004624,12000,2025-01-03T13:55:58Z,銀行振込
5000379,2011375,432105,3001470,20000,2025-01-03T14:04:26Z,電子決済
5000380,2010975,212181,3000479,15000,2025-01-03T14:06:18Z,コンビニ決済
5000381,2011422,232149,3003066,15000,2025-01-03T14:23:21Z,クレジットカード
5000382,2002444,142131,3005812,8000,2025-01-03T14:33:34Z,コンビニ決済
5000383,2008737,432121,3004737,12000,2025-01-03T14:39:06Z,クレジットカード
5000384,2004407,452025,3004334,12000,2025-01-03T14:40:29Z,電子決済
5000385,2000075,252123,3002368,10000,2025-01-03T14:40:36Z,クレジットカード
5000386,2004120,442038,3005574,25000,2025-01-03T14:42:37Z,銀行振込
5000387,2006113,412058,3000446,12000,2025-01-03T14:52:08Z,クレジットカード
5000388,2009651,422045,3001897,5000,2025-01-03T15:05:31Z,クレジットカード
5000389,2000959,012335,3001114,10000,2025-01-03T15:26:41Z,クレジットカード
5000390,2003651,272132,3003322,20000,2025-01-03T15:33:13Z,クレジットカード
5000391,2003294,202118,3001108,40000,2025-01-03T15:35:30Z,クレジットカード
5000392,2005014,032026,3002814,5000,2025-01-03T16:14:43Z,電子決済
5000393,2003549,282189,3001898,15000,2025-01-03T16:21:26Z,クレジットカード
5000394,2011998,342157,3002242,25000,2025-01-03T16:27:26Z,クレジットカード
5000395,2006057,042030,3001044,8000,2025-01-03T16:41:18Z,クレジットカード
5000396,2001807,142166,3004427,12000,2025-01-03T16:42:22Z,クレジットカード
5000397,2006616,222241,3000821,12000,2025-01-03T17:02:04Z,クレジットカード
5000398,2004911,382019,3000282,20000,2025-01-03T17:07:23Z,クレジットカード
5000399,2000311,232149,3003066,10000,2025-01-03T17:10:34Z,クレジットカード
5000400,2000072,272132,3000119,10000,2025-01-03T17:14:19Z,クレジットカード
5000401,2006039,272205,3002743,20000,2025-01-03T17:25:55Z,電子決済
5000402,2010179,102032,3004144,12000,2025-01-03T17:28:28Z,クレジットカード
5000403,2004979,401307,3002264,15000,2025-01-03T17:49:53Z,クレジットカード
5000404,2008830,072133,3001301,15000,2025-01-03T17:52:34Z,クレジットカード
5000405,2006258,392090,3004520,15000,2025-01-03T18:07:32Z,電子決済
5000406,2010531,112020,3006000,15000,2025-01-03T18:26:43Z,クレジットカード
5000407,2010845,442135,3001850,50000,2025-01-03T18:35:29Z,クレジットカード
5000408,2009698,012220,3003071,20000,2025-01-03T18:41:17Z,クレジットカード
5000409,2000136,202045,3005850,10000,2025-01-03T18:56:27Z,電子決済
5000410,2011404,042072,3003277,10000,2025-01-03T18:57:19Z,クレジットカード
5000411,2006521,322091,3005972,8000,2025-01-03T19:02:45Z,クレジットカード
5000412,2008056,242101,3002709,10000,2025-01-03T19:03:57Z,電子決済
5000413,2002070,302015,3003246,50000,2025-01-03T19:20:24Z,クレジットカード
5000414,2004760,112429,3004478,5000,2025-01-03T19:43:49Z,電子決済
5000415,2006645,232262,3005279,30000,2025-01-03T19:44:19Z,クレジットカード
5000416,2000638,082171,3004974,10000,2025-01-03T20:07:31Z,クレジットカード
5000417,2008293,122343,3003672,10000,2025-01-03T20:16:11Z,クレジットカード
5000418,2006734,152048,3002840,5000,2025-01-03T20:21:03Z,電子決済
5000419,2001231,282057,3003910,15000,2025-01-03T20:21:13Z,クレジットカード
5000420,2005900,202185,3000702,10000,2025-01-03T20:26:40Z,コンビニ決済
5000421,2011072,182087,3001071,10000,2025-01-03T20:37:00Z,クレジットカード
5000422,2001367,015857,3000729,10000,2025-01-03T20:46:33Z,コンビニ決済
5000423,2000789,282031,3002789,12000,2025-01-03T20:52:55Z,銀行振込
5000424,2006845,313891,3004277,50000,2025-01-03T20:57:47Z,コンビニ決済
5000425,2004320,112321,3004570,10000,2025-01-03T21:02:22Z,クレジットカード
5000426,2004847,362051,3005959,12000,2025-01-03T21:11:01Z,クレジットカード
5000427,2001113,141305,3002044,5000,2025-01-03T21:14:53Z,クレジットカード
5000428,2011428,012157,3003662,30000,2025-01-03T21:43:41Z,コンビニ決済
5000429,2008479,294501,3004897,20000,2025-01-03T21:51:13Z,クレジットカード
5000430,2002355,332119,3005900,30000,2025-01-03T21:51:24Z,クレジットカード
5000431,2000999,322016,3000140,12000,2025-01-03T22:48:21Z,クレジットカード
5000432,2009501,132055,3004790,10000,2025-01-03T22:49:26Z,銀行振込
5000433,2006919,182028,3004323,50000,2025-01-03T22:52:24Z,銀行振込
5000434,2007971,332097,3001213,20000,2025-01-03T22:54:51Z,クレジットカード
5000435,2007255,442135,3000068,25000,2025-01-03T22:55:04Z,電子決済
5000436,2011859,452041,3004484,30000,2025-01-03T23:07:36Z,クレジットカード
5000437,2010226,262056,3005415,10000,2025-01-03T23:10:52Z,クレジットカード
5000438,2004437,232360,3004373,20000,2025-01-03T23:47:58Z,クレジットカード
5000439,2001794,122131,3004844,10000,2025-01-03T23:48:18Z,クレジットカード
5000440,2002981,402150,3004049,10000,2025-01-04T00:04:24Z,クレジットカード
5000441,2011947,231002,3003379,10000,2025-01-04T00:12:39Z,クレジットカード
5000442,2006585,132152,3003047,20000,2025-01-04T00:17:35Z,クレジットカード
5000443,2003023,152081,3003098,15000,2025-01-04T00:29:14Z,クレジットカード
5000444,2006565,271403,3005832,20000,2025-01-04T00:30:51Z,クレジットカード
5000445,2000021,212121,3004157,20000,2025-01-04T00:33:24Z,電子決済
5000446,2000011,452025,3004014,10000,2025-01-04T00:42:07Z,クレジットカード
5000447,2009365,232211,3003507,10000,2025-01-04T00:59:15Z,クレジットカード
5000448,2006301,272094,3004849,12000,2025-01-04T01:00:12Z,クレジットカード
5000449,2010342,062065,3002261,12000,2025-01-04T01:00:35Z,クレジットカード
5000450,2002745,352071,3002144,20000,2025-01-04T01:25:04Z,クレジットカード
5000451,2011594,092142,3004502,12000,2025-01-04T01:35:18Z,クレジットカード
5000452,2007602,313025,3000171,10000,2025-01-04T02:10:31Z,電子決済
5000453,2002359,202142,3002277,10000,2025-01-04T02:25:21Z,クレジットカード
5000454,2009711,252018,3003412,20000,2025-01-04T02:38:54Z,コンビニ決済
5000455,2000582,052132,3003227,10000,2025-01-04T02:40:23Z,電子決済
5000456,2007145,012203,3002834,20000,2025-01-04T03:12:35Z,電子決済
5000457,2004236,282014,3004175,40000,2025-01-04T03:14:37Z,クレジットカード
5000458,2008608,122343,3001496,10000,2025-01-04T03:32:16Z,銀行振込
5000459,2004831,142174,3002413,20000,2025-01-04T03:34:51Z,クレジットカード
5000460,2007758,462047,3003316,20000,2025-01-04T03:43:32Z,クレジットカード
5000461,2002016,452025,3002730,40000,2025-01-04T03:44:42Z,コンビニ決済
5000462,2000327,064262,3002148,10000,2025-01-04T04:02:53Z,クレジットカード
5000463,2001351,014869,3001704,25000,2025-01-04T04:04:10Z,クレジットカード
5000464,2005425,122262,3004118,20000,2025-01-04T04:29:17Z,クレジットカード
5000465,2000924,332038,3004021,20000,2025-01-04T04:33:46Z,クレジットカード
5000466,2011579,223026,3002075,8000,2025-01-04T05:08:52Z,クレジットカード
5000467,2000915,412015,3003778,50000,2025-01-04T05:32:50Z,クレジットカード
5000468,2006696,222054,3005627,20000,2025-01-04T05:37:31Z,クレジットカード
5000469,2006717,141305,3002044,5000,2025-01-04T06:06:55Z,クレジットカード
5000470,2002339,234451,3003912,15000,2025-01-04T06:15:46Z,コンビニ決済
5000471,2000528,282243,3001460,10000,2025-01-04T06:57:11Z,クレジットカード
5000472,2009490,422053,3003824,25000,2025-01-04T07:22:02Z,クレジットカード
5000473,2006185,132098,3002028,50000,2025-01-04T07:24:21Z,電子決済
5000474,2006994,282049,3005940,5000,2025-01-04T07:55:52Z,クレジットカード
5000475,2004013,372072,3003596,5000,2025-01-04T08:09:08Z,クレジットカード
5000476,2000172,082163,3002600,15000,2025-01-04T08:23:58Z,クレジットカード
5000477,2001245,272230,3002861,30000,2025-01-04T09:24:03Z,クレジットカード
5000478,2007316,382078,3000557,8000,2025-01-04T09:27:43Z,クレジットカード
5000479,2006445,222194,3001954,15000,2025-01-04T09:31:51Z,クレジットカード
5000480,2002228,465330,3004725,20000,2025-01-04T09:58:19Z,クレジットカード
5000481,2002084,202207,3004607,15000,2025-01-04T10:01:36Z,クレジットカード
5000482,2002360,204145,3004622,15000,2025-01-04T10:01:41Z,コンビニ決済
5000483,2008421,142085,3000468,25000,2025-01-04T10:04:54Z,クレジットカード
5000484,2004259,423211,3005807,5000,2025-01-04T10:10:08Z,クレジットカード
5000485,2007026,232327,3003382,50000,2025-01-04T10:25:19Z,銀行振込
5000486,2006239,472140,3002786,40000,2025-01-04T11:01:58Z,銀行振込
5000487,2003038,014389,3002112,5000,2025-01-04T11:02:26Z,クレジットカード
5000488,2001088,382027,3000205,12000,2025-01-04T11:03:10Z,クレジットカード
5000489,2003209,204307,3003372,10000,2025-01-04T11:05:14Z,クレジットカード
5000490,2005308,393053,3005365,10000,2025-01-04T11:06:47Z,クレジットカード
5000491,2003460,212041,3002852,20000,2025-01-04T11:34:14Z,クレジットカード
5000492,2001465,422126,3004652,15000,2025-01-04T11:35:47Z,コンビニ決済
5000493,2006485,221007,3000819,30000,2025-01-04T11:37:34Z,クレジットカード
5000494,2000939,016390,3002959,15000,2025-01-04T11:48:19Z,クレジットカード
5000495,2007881,452025,3004014,10000,2025-01-04T11:57:28Z,クレジットカード
5000496,2006035,422029,3004961,12000,2025-01-04T12:00:24Z,銀行振込
5000497,2009755,052078,3002464,15000,2025-01-04T12:33:34Z,コンビニ決済
5000498,2001469,272329,3000393,15000,2025-01-04T12:55:15Z,銀行振込
5000499,2011152,372030,3002946,10000,2025-01-04T12:57:51Z,電子決済
5000500,2009090,202029,3002606,8000,2025-01-04T13:01:48Z,電子決済
5000501,2011669,082317,3005487,5000,2025-01-04T13:09:54Z,クレジットカード
5000502,2004207,343072,3002655,8000,2025-01-04T13:15:56Z,コンビニ決済
5000503,2011133,452025,3002730,15000,2025-01-04T13:17:40Z,クレジットカード
5000504,2002957,293857,3002317,50000,2025-01-04T13:34:44Z,銀行振込
5000505,2008545,112194,3000862,10000,2025-01-04T13:59:21Z,クレジットカード
5000506,2009473,112461,3001185,10000,2025-01-04T14:05:01Z,クレジットカード
5000507,2007506,016454,3003770,15000,2025-01-04T14:07:57Z,銀行振込
5000508,2006687,082325,3003242,25000,2025-01-04T14:11:16Z,クレジットカード
5000509,2009324,392049,3005923,20000,2025-01-04T14:11:17Z,クレジットカード
5000510,2000116,232246,3003364,10000,2025-01-04T14:19:21Z,クレジットカード
5000511,2004830,402028,3000675,15000,2025-01-04T14:33:12Z,クレジットカード
5000512,2000618,462209,3003509,50000,2025-01-04T15:02:14Z,電子決済
5000513,2011062,462144,3004947,12000,2025-01-04T15:14:12Z,銀行振込
5000514,2002136,272116,3003184,10000,2025-01-04T15:18:39Z,銀行振込
5000515,2006908,052124,3004314,10000,2025-01-04T15:37:45Z,クレジットカード
5000516,2004028,044041,3001048,15000,2025-01-04T15:38:48Z,クレジットカード
5000517,2002989,062049,3005433,15000,2025-01-04T15:42:35Z,電子決済
5000518,2008409,462209,3005047,15000,2025-01-04T15:44:51Z,クレジットカード
5000519,2002744,012084,3005151,20000,2025-01-04T15:47:42Z,電子決済
5000520,2002278,372072,3001553,10000,2025-01-04T15:49:49Z,クレジットカード
5000521,2000243,363421,3003011,10000,2025-01-04T15:51:16Z,クレジットカード
5000522,2005775,372048,3003023,20000,2025-01-04T15:51:24Z,クレジットカード
5000523,2004232,062073,3005745,10000,2025-01-04T15:54:53Z,クレジットカード
5000524,2010232,022012,3000540,20000,2025-01-04T16:28:03Z,クレジットカード
5000525,2007797,402184,3001031,10000,2025-01-04T16:31:52Z,クレジットカード
5000526,2008984,402214,3005753,50000,2025-01-04T16:35:13Z,クレジットカード
5000527,2007724,212105,3002448,10000,2025-01-04T16:35:36Z,電子決済
5000528,2007086,282065,3003642,10000,2025-01-04T16:40:55Z,銀行振込
5000529,2007602,082015,3005894,12000,2025-01-04T16:41:36Z,クレジットカード
5000530,2003373,462136,3005966,20000,2025-01-04T16:42:15Z,電子決済
5000531,2006699,142051,3000739,10000,2025-01-04T16:43:53Z,クレジットカード
5000532,2004066,092100,3005334,20000,2025-01-04T17:00:05Z,電子決済
5000533,2001894,402061,3002613,10000,2025-01-04T17:01:14Z,電子決済
5000534,2006171,392014,3000166,20000,2025-01-04T17:06:00Z,コンビニ決済
5000535,2003991,272281,3005153,15000,2025-01-04T17:06:47Z,クレジットカード
5000536,2005363,272051,3002459,40000,2025-01-04T17:09:15Z,クレジットカード
5000537,2008292,022012,3000444,20000,2025-01-04T17:56:08Z,電子決済
5000538,2006795,232319,3000355,25000,2025-01-04T17:56:46Z,電子決済
5000539,2000990,242110,3000727,10000,2025-01-04T18:13:01Z,クレジットカード
5000540,2006556,123421,3004857,15000,2025-01-04T18:18:06Z,クレジットカード
5000541,2006292,112232,3003602,20000,2025-01-04T18:28:05Z,銀行振込
5000542,2009733,402265,3002363,10000,2025-01-04T18:36:04Z,クレジットカード
5000543,2006394,093432,3004440,15000,2025-01-04T18:37:52Z,クレジットカード
5000544,2010191,232131,3005818,12000,2025-01-04T19:02:23Z,クレジットカード
5000545,2004151,082261,3003315,10000,2025-01-04T19:07:00Z,クレジットカード
5000546,2003232,232068,3002399,5000,2025-01-04T19:10:10Z,クレジットカード
5000547,2006974,272281,3005153,12000,2025-01-04T19:13:25Z,銀行振込
5000548,2000786,402117,3000751,15000,2025-01-04T19:16:35Z,銀行振込
5000549,2003619,122297,3002903,12000,2025-01-04T19:34:12Z,クレジットカード
5000550,2002883,392057,3002553,50000,2025-01-04T19:41:32Z,クレジットカード
5000551,2002026,182028,3004323,10000,2025-01-04T19:53:01Z,クレジットカード
5000552,2001841,432083,3003635,20000,2025-01-04T19:54:09Z,コンビニ決済
5000553,2009766,151009,3004526,15000,2025-01-04T20:00:25Z,銀行振込
5000554,2007205,042099,3000814,20000,2025-01-04T20:10:05Z,クレジットカード
5000555,2001124,122114,3001841,8000,2025-01-04T20:11:36Z,クレジットカード
5000556,2007292,112321,3004709,5000,2025-01-04T20:12:18Z,クレジットカード
5000557,2008334,052027,3005033,10000,2025-01-04T20:17:04Z,クレジットカード
5000558,2010515,282049,3005940,10000,2025-01-04T20:19:12Z,銀行振込
5000559,2004198,452025,3004334,15000,2025-01-04T20:24:59Z,クレジットカード
5000560,2008859,082368,3002064,10000,2025-01-04T20:32:18Z,電子決済
5000561,2003785,312011,3001241,12000,2025-01-04T20:33:15Z,クレジットカード
5000562,2004963,182028,3004323,10000,2025-01-04T20:36:45Z,クレジットカード
5000563,2008687,462152,3000849,25000,2025-01-04T20:43:38Z,クレジットカード
5000564,2011968,122254,3005378,5000,2025-01-04T21:08:13Z,クレジットカード
5000565,2001297,435074,3004191,15000,2025-01-04T21:30:52Z,電子決済
5000566,2009989,452025,3003435,8000,2025-01-04T21:44:11Z,電子決済
5000567,2001703,202126,3003297,15000,2025-01-04T21:45:37Z,クレジットカード
